Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets,Segment
7.89,109.58,72.0,Quận 12,Tân Chánh Hiệp,4.0,1,4.0,4.5,0,31/01/2025,5.0,Cao cấp
3.49,124.64,28.0,Quận 12,Hiệp Thành,4.0,1,4.0,4.5,0,14/01/2025,5.0,VIP
2.899,67.42,43.0,Quận 12,Tân Thới Hiệp,3.0,0,3.37,2.0,1,14/01/2025,2.0,Trung cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,22/01/2025,1.0,Cao cấp
4.75,91.35,52.0,Quận 12,Tân Chánh Hiệp,4.0,0,4.0,3.5,1,1/1/2025,3.0,Cao cấp
7.39,92.38,80.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.0,0,15/01/2025,2.0,Cao cấp
3.79,74.31,51.0,Quận 12,Trung Mỹ Tây,3.0,0,3.0,3.0,1,17/01/2025,3.0,Cao cấp
5.45,90.83,60.0,Quận 12,Thới An,4.0,1,4.0,4.0,0,18/01/2025,3.0,Cao cấp
3.15,73.26,43.0,Quận 12,Thạnh Lộc,2.0,1,2.0,2.0,0,10/1/2025,2.0,Trung cấp
7.39,92.38,80.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.0,0,26/01/2025,2.0,Cao cấp
3.99,63.33,63.0,Quận 12,Tân Thới Hiệp,3.0,0,5.1,2.0,1,28/01/2025,2.0,Trung cấp
4.1,68.33,60.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.0,0,11/1/2025,2.0,Trung cấp
8.0,26.67,300.0,Quận 12,Tân Chánh Hiệp,3.0,1,20.0,1.0,0,27/01/2025,1.0,Bình dân
5.0,47.62,105.0,Quận 12,Tân Thới Hiệp,3.0,1,5.5,3.0,0,9/1/2025,3.0,Bình dân
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,18/01/2025,1.0,Cao cấp
4.6,92.0,50.0,Quận 12,Hiệp Thành,5.0,0,4.6,3.5,1,8/1/2025,5.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,15/01/2025,1.0,Cao cấp
5.2,81.25,64.0,Quận 12,Hiệp Thành,3.0,1,4.0,1.0,0,3/1/2025,3.0,Trung cấp
5.3,53.0,100.0,Quận 12,Hiệp Thành,3.0,1,5.0,2.0,0,10/1/2025,2.0,Bình dân
4.18,55.0,76.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,20/01/2025,2.0,Trung cấp
4.8,80.0,60.0,Quận 12,Trung Mỹ Tây,1.0,0,4.0,4.0,1,31/01/2025,1.0,Cao cấp
17.99,66.63,270.0,Quận 12,Tân Thới Hiệp,2.0,1,10.0,1.0,0,22/01/2025,2.0,Trung cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,28/01/2025,1.0,Cao cấp
25.0,125.0,200.0,Quận 12,Hiệp Thành,2.0,1,8.0,1.0,0,18/01/2025,2.0,VIP
3.45,75.0,46.0,Quận 12,Hiệp Thành,2.0,0,4.0,1.0,1,5/1/2025,1.0,Cao cấp
12.0,73.62,163.0,Quận 12,Tân Chánh Hiệp,2.0,1,5.1,2.0,0,17/01/2025,2.0,Trung cấp
6.09,66.2,92.0,Quận 12,Tân Chánh Hiệp,4.0,1,4.0,3.5,0,5/1/2025,4.0,Trung cấp
4.8,90.57,53.0,Quận 12,Thạnh Xuân,4.0,1,49.0,2.0,0,30/01/2025,4.0,Cao cấp
3.75,49.34,76.0,Quận 12,Tân Thới Hiệp,2.0,0,3.8,1.0,1,1/1/2025,2.0,Bình dân
4.95,75.0,66.0,Quận 12,Hiệp Thành,4.0,0,6.4,3.5,1,8/1/2025,5.0,Cao cấp
11.5,55.56,207.0,Quận 12,Thạnh Xuân,3.0,1,6.0,1.0,0,27/01/2025,3.0,Bình dân
7.3,53.28,137.0,Quận 12,Tân Hưng Thuận,3.0,0,6.8,1.0,1,30/01/2025,3.0,Bình dân
42.0,66.46,632.0,Quận 12,Thạnh Xuân,4.0,1,28.0,1.0,0,17/01/2025,4.0,Trung cấp
2.1,95.45,22.0,Quận 12,Tân Thới Hiệp,2.0,0,3.7,2.0,1,6/1/2025,2.0,Cao cấp
16.5,94.29,175.0,Quận 12,Thạnh Lộc,2.0,1,7.0,2.0,0,5/1/2025,2.0,Cao cấp
11.99,74.94,160.0,Quận 12,Tân Thới Hiệp,4.0,1,4.0,2.0,0,8/1/2025,3.0,Trung cấp
4.0,49.38,81.0,Quận 12,Tân Thới Nhất,1.0,0,4.0,1.0,1,24/01/2025,1.0,Bình dân
4.3,66.15,65.0,Quận 12,Thới An,2.0,0,4.0,5.0,1,31/01/2025,2.0,Trung cấp
2.2,56.41,39.0,Quận 12,Tân Chánh Hiệp,2.0,0,4.0,1.5,1,24/01/2025,2.0,Trung cấp
6.0,48.78,123.0,Quận 12,Thới An,4.0,0,4.0,3.5,1,12/1/2025,3.0,Bình dân
6.2,59.62,104.0,Quận 12,Tân Chánh Hiệp,3.0,1,5.6,2.0,0,13/01/2025,2.0,Bình dân
16.5,48.1,343.0,Quận 12,Hiệp Thành,5.0,1,7.0,4.0,0,25/01/2025,5.0,Bình dân
4.1,55.41,74.0,Quận 12,Hiệp Thành,2.0,0,4.5,1.0,1,20/01/2025,2.0,Trung cấp
6.8,40.48,168.0,Quận 12,Thới An,3.0,0,7.5,1.0,1,24/01/2025,1.0,Bình dân
5.65,86.92,65.0,Quận 12,Thạnh Xuân,6.0,1,49.0,2.0,0,11/1/2025,6.0,Cao cấp
4.85,59.15,82.0,Quận 12,Thạnh Xuân,3.0,1,49.0,2.0,0,7/1/2025,2.0,Bình dân
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,28/01/2025,1.0,Cao cấp
3.45,86.25,40.0,Quận 12,Tân Chánh Hiệp,3.0,0,4.0,2.0,1,13/01/2025,2.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,12/1/2025,1.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,27/01/2025,1.0,Cao cấp
3.79,50.53,75.0,Quận 12,Tân Chánh Hiệp,2.0,1,5.0,2.0,0,18/01/2025,2.0,Bình dân
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,11/1/2025,1.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,29/01/2025,1.0,Cao cấp
4.89,81.5,60.0,Quận 12,Hiệp Thành,4.0,0,4.0,4.5,1,29/01/2025,5.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,19/01/2025,1.0,Cao cấp
3.99,56.2,71.0,Quận 12,Đông Hưng Thuận,2.0,0,4.0,1.0,1,22/01/2025,2.0,Trung cấp
4.98,67.3,74.0,Quận 12,Hiệp Thành,2.0,1,5.0,1.0,0,2/1/2025,2.0,Trung cấp
13.5,108.0,125.0,Quận 12,Hiệp Thành,1.0,1,5.0,1.0,0,31/01/2025,1.0,Cao cấp
7.6,76.77,99.0,Quận 12,Thạnh Lộc,4.0,1,4.0,3.0,0,26/01/2025,3.0,Trung cấp
6.25,82.24,76.0,Quận 12,Thạnh Xuân,4.0,1,6.0,1.0,0,7/1/2025,3.0,Trung cấp
13.9,81.76,170.0,Quận 12,Trung Mỹ Tây,4.0,1,8.5,1.0,0,5/1/2025,4.0,Trung cấp
8.4,56.0,150.0,Quận 12,Tân Thới Hiệp,6.0,1,5.0,3.5,0,29/01/2025,3.0,Bình dân
13.8,86.25,160.0,Quận 12,Tân Chánh Hiệp,1.0,1,8.0,7.0,0,1/1/2025,1.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,22/01/2025,1.0,Cao cấp
4.4,112.82,39.0,Quận 12,Hiệp Thành,3.0,0,4.0,3.0,1,23/01/2025,2.0,VIP
39.5,46.2,855.0,Quận 12,An Phú Đông,4.0,1,19.0,4.0,0,25/01/2025,4.0,Bình dân
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,8/1/2025,1.0,Cao cấp
6.25,94.7,66.0,Quận 12,Thới An,4.0,0,8.0,4.0,1,17/01/2025,5.0,Cao cấp
3.6,52.94,68.0,Quận 12,Tân Thới Nhất,2.0,0,4.6,2.0,1,3/1/2025,2.0,Bình dân
4.65,80.17,58.0,Quận 12,Hiệp Thành,4.0,0,4.0,3.0,1,14/01/2025,3.0,Cao cấp
3.95,49.38,80.0,Quận 12,Thới An,3.0,0,4.0,2.0,1,26/02/2024,2.0,Bình dân
5.3,51.46,103.0,Quận 12,Thạnh Xuân,3.0,1,4.0,1.0,0,28/03/2024,3.0,Bình dân
6.9,73.4,94.0,Quận 12,Hiệp Thành,3.0,1,4.0,1.0,0,20/04/2024,2.0,Trung cấp
4.8,87.27,55.0,Quận 12,Tân Chánh Hiệp,4.0,0,4.0,3.5,1,29/11/2024,3.0,Cao cấp
5.8,77.33,75.0,Quận 12,Thạnh Xuân,3.0,1,4.7,1.0,0,23/01/2025,3.0,Trung cấp
4.4,112.82,39.0,Quận 12,Hiệp Thành,4.0,0,4.0,3.5,1,29/01/2025,4.0,VIP
4.7,83.93,56.0,Quận 12,Tân Thới Hiệp,4.0,1,4.0,3.0,0,23/12/2024,3.0,Cao cấp
6.5,52.0,125.0,Quận 12,Hiệp Thành,4.0,1,5.2,1.0,0,9/11/2024,2.0,Bình dân
3.8,48.72,78.0,Quận 12,Thạnh Xuân,4.0,0,6.0,2.5,1,10/3/2024,3.0,Bình dân
7.0,51.47,136.0,Quận 12,Tân Chánh Hiệp,5.0,1,5.0,2.0,0,24/03/2024,5.0,Bình dân
15.0,123.97,121.0,Quận 12,Tân Chánh Hiệp,4.0,1,4.5,3.0,0,5/9/2024,4.0,VIP
7.4,69.81,106.0,Quận 12,Hiệp Thành,3.0,0,4.5,4.0,1,22/08/2024,3.0,Trung cấp
4.75,74.22,64.0,Quận 12,Hiệp Thành,4.0,1,4.0,1.0,0,11/7/2024,4.0,Trung cấp
4.3,95.56,45.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.5,0,8/4/2024,2.0,Cao cấp
3.95,62.7,63.0,Quận 12,Thới An,3.0,1,4.2,2.0,0,10/2/2024,2.0,Bình dân
3.85,80.21,48.0,Quận 12,Hiệp Thành,2.0,0,4.0,2.0,1,10/10/2024,2.0,Cao cấp
2.45,87.5,28.0,Quận 12,Thạnh Lộc,2.0,0,4.5,2.0,1,7/3/2024,1.0,Cao cấp
3.35,37.22,90.0,Quận 12,Tân Thới Hiệp,2.0,0,4.0,5.0,1,28/02/2024,2.0,Bình dân
4.55,91.0,50.0,Quận 12,Hiệp Thành,4.0,0,5.0,4.0,1,4/5/2024,3.0,Cao cấp
7.59,94.88,80.0,Quận 12,Hiệp Thành,4.0,1,3.2,4.0,0,3/8/2024,4.0,Cao cấp
4.38,60.83,72.0,Quận 12,Thạnh Xuân,2.0,1,49.0,2.0,0,12/3/2024,2.0,Bình dân
3.4,47.22,72.0,Quận 12,Thạnh Xuân,2.0,1,49.0,2.0,0,23/11/2024,2.0,Bình dân
4.75,51.63,92.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,20/12/2024,3.0,Bình dân
29.9,63.89,468.0,Quận 12,Tân Thới Nhất,1.0,1,13.0,7.0,0,9/11/2024,1.0,Bình dân
8.49,106.12,80.0,Quận 12,Hiệp Thành,4.0,1,4.0,5.0,0,25/08/2024,4.0,Cao cấp
7.6,101.33,75.0,Quận 12,Tân Chánh Hiệp,4.0,1,18.0,4.5,0,26/12/2024,4.0,Cao cấp
3.79,97.18,39.0,Quận 12,Hiệp Thành,3.0,1,3.5,3.5,0,15/01/2024,3.0,Cao cấp
9.09,126.25,72.0,Quận 12,Tân Chánh Hiệp,5.0,1,4.0,6.0,0,4/7/2024,5.0,VIP
16.99,94.39,180.0,Quận 12,Tân Thới Hiệp,18.0,1,7.2,5.5,0,15/08/2024,19.0,Cao cấp
5.85,83.57,70.0,Quận 12,Tân Chánh Hiệp,3.0,1,5.0,3.0,0,20/09/2024,4.0,Cao cấp
6.55,47.81,137.0,Quận 12,Tân Chánh Hiệp,1.0,1,5.7,1.0,0,10/6/2024,1.0,Bình dân
10.5,105.0,100.0,Quận 12,Tân Chánh Hiệp,1.0,1,5.0,1.0,0,23/07/2024,1.0,Cao cấp
16.5,57.29,288.0,Quận 12,Tân Chánh Hiệp,1.0,1,8.0,7.0,0,2/8/2024,1.0,Bình dân
25.0,33.92,737.0,Quận 12,Tân Thới Nhất,3.0,0,5.0,1.0,1,23/01/2024,2.0,Bình dân
4.75,48.97,97.0,Quận 12,Hiệp Thành,2.0,0,4.0,2.0,1,28/07/2024,3.0,Bình dân
3.39,86.92,39.0,Quận 12,Hiệp Thành,2.0,0,3.1,2.0,1,10/10/2024,2.0,Cao cấp
3.79,97.18,39.0,Quận 12,Hiệp Thành,3.0,1,3.5,2.5,0,6/1/2024,3.0,Cao cấp
3.65,62.93,58.0,Quận 12,Thới An,3.0,0,5.0,1.0,1,30/10/2024,3.0,Trung cấp
4.75,84.82,56.0,Quận 12,Hiệp Thành,3.0,1,6.0,2.0,0,26/11/2024,2.0,Cao cấp
5.3,50.96,104.0,Quận 12,Trung Mỹ Tây,2.0,1,4.0,2.0,0,20/10/2024,2.0,Bình dân
7.3,70.87,103.0,Quận 12,Thới An,5.0,0,8.0,5.0,1,29/10/2024,5.0,Cao cấp
8.5,92.39,92.0,Quận 12,Hiệp Thành,4.0,1,4.0,4.5,0,7/3/2024,5.0,Cao cấp
4.5,80.36,56.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,9/7/2024,2.0,Cao cấp
3.75,72.12,52.0,Quận 12,Đông Hưng Thuận,2.0,0,3.7,5.0,1,25/11/2024,2.0,Cao cấp
7.1,77.17,92.0,Quận 12,Tân Chánh Hiệp,4.0,0,5.0,3.5,1,4/3/2024,3.0,Cao cấp
5.2,56.52,92.0,Quận 12,Trung Mỹ Tây,4.0,0,4.6,2.0,1,20/06/2024,2.0,Trung cấp
7.3,70.87,103.0,Quận 12,Tân Thới Hiệp,5.0,0,4.0,3.5,1,20/07/2024,4.0,Cao cấp
7.8,79.59,98.0,Quận 12,Hiệp Thành,3.0,1,6.5,2.5,0,6/9/2024,3.0,Trung cấp
5.6,93.33,60.0,Quận 12,Thới An,4.0,1,4.0,3.5,0,24/12/2024,4.0,Cao cấp
6.45,102.38,63.0,Quận 12,Hiệp Thành,5.0,0,7.0,3.5,1,15/11/2024,4.0,VIP
4.9,67.12,73.0,Quận 12,Tân Thới Nhất,3.0,0,4.5,2.5,1,25/08/2024,2.0,Trung cấp
3.5,38.04,92.0,Quận 12,Tân Thới Hiệp,3.0,0,8.4,2.0,1,19/05/2024,2.0,Bình dân
4.3,82.69,52.0,Quận 12,Tân Thới Hiệp,3.0,0,4.0,3.0,1,20/03/2024,3.0,Cao cấp
9.5,118.75,80.0,Quận 12,Tân Chánh Hiệp,5.0,1,4.0,5.0,0,21/06/2024,5.0,Cao cấp
7.8,63.93,122.0,Quận 12,Tân Chánh Hiệp,1.0,1,4.0,1.0,0,20/11/2024,1.0,Bình dân
9.0,140.62,64.0,Quận 12,Hiệp Thành,4.0,1,4.0,3.5,0,30/12/2024,4.0,VIP
4.3,82.69,52.0,Quận 12,Trung Mỹ Tây,5.0,1,5.3,3.5,0,21/10/2024,5.0,Trung cấp
8.8,110.0,80.0,Quận 12,Tân Chánh Hiệp,4.0,1,4.0,5.5,0,8/5/2024,5.0,Cao cấp
10.49,104.9,100.0,Quận 12,Tân Thới Hiệp,7.0,1,5.0,7.5,0,14/03/2024,7.0,Cao cấp
3.85,67.54,57.0,Quận 12,Tân Thới Hiệp,2.0,0,4.4,2.5,1,19/08/2024,2.0,Trung cấp
20.999,67.3,312.0,Quận 12,Trung Mỹ Tây,7.0,1,12.0,3.0,0,27/08/2024,8.0,Trung cấp
6.2,35.84,173.0,Quận 12,Thạnh Xuân,6.0,1,49.0,2.0,0,13/09/2024,6.0,Bình dân
5.5,107.84,51.0,Quận 12,Tân Thới Hiệp,3.0,1,4.2,2.0,0,28/06/2024,2.0,Cao cấp
7.45,57.31,130.0,Quận 12,Hiệp Thành,3.0,1,5.0,2.0,0,11/10/2024,2.0,Bình dân
11.99,87.52,137.0,Quận 12,Thới An,6.0,1,5.5,5.0,0,3/9/2024,5.0,Cao cấp
8.9,68.46,130.0,Quận 12,Tân Chánh Hiệp,4.0,1,5.0,3.5,0,12/10/2024,5.0,Trung cấp
12.7,79.38,160.0,Quận 12,Tân Thới Nhất,4.0,1,10.0,2.5,0,19/07/2024,2.0,Trung cấp
49.0,120.99,405.0,Quận 12,Thới An,1.0,1,4.0,1.0,0,8/12/2024,2.0,VIP
4.3,95.56,45.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.5,0,10/5/2024,3.0,Cao cấp
5.6,93.33,60.0,Quận 12,Đông Hưng Thuận,4.0,0,4.0,3.5,1,22/12/2024,5.0,Cao cấp
3.2,57.14,56.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,29/08/2024,2.0,Trung cấp
6.5,32.5,200.0,Quận 12,Thạnh Xuân,10.0,1,14.0,3.0,0,7/2/2024,10.0,Bình dân
5.7,52.78,108.0,Quận 12,Đông Hưng Thuận,3.0,0,4.0,1.0,1,29/05/2024,1.0,Bình dân
6.5,39.88,163.0,Quận 12,Thạnh Xuân,7.0,1,7.4,2.0,0,3/1/2024,7.0,Bình dân
9.1,45.5,200.0,Quận 12,Thới An,7.0,1,5.0,6.0,0,30/07/2024,7.0,Bình dân
5.8,65.91,88.0,Quận 12,Thạnh Xuân,4.0,1,4.0,4.0,0,17/01/2024,5.0,Trung cấp
3.35,83.75,40.0,Quận 12,Thới An,3.0,0,5.0,2.0,1,4/2/2024,2.0,Cao cấp
3.2,57.14,56.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,25/11/2024,2.0,Trung cấp
6.6,110.0,60.0,Quận 12,Tân Thới Nhất,3.0,0,4.0,3.5,1,8/4/2024,3.0,VIP
4.4,64.71,68.0,Quận 12,Trung Mỹ Tây,2.0,0,4.0,1.0,1,22/10/2024,1.0,Trung cấp
2.75,65.48,42.0,Quận 12,Tân Thới Hiệp,1.0,0,6.2,5.0,1,11/12/2024,1.0,Trung cấp
8.0,41.67,192.0,Quận 12,Tân Thới Hiệp,3.0,1,6.2,1.0,0,22/11/2024,2.0,Bình dân
5.95,70.83,84.0,Quận 12,Tân Thới Nhất,3.0,0,4.0,2.0,1,8/7/2024,2.0,Cao cấp
3.5,87.5,40.0,Quận 12,Trung Mỹ Tây,3.0,0,5.0,2.5,1,21/05/2024,2.0,Cao cấp
4.9,81.67,60.0,Quận 12,Hiệp Thành,3.0,0,4.1,2.0,1,12/7/2024,2.0,Cao cấp
3.2,57.14,56.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,19/07/2024,2.0,Trung cấp
3.2,57.14,56.0,Quận 12,Hiệp Thành,3.0,0,4.0,2.0,1,23/09/2024,2.0,Trung cấp
4.8,80.0,60.0,Quận 12,Trung Mỹ Tây,1.0,0,4.0,1.0,1,18/02/2024,1.0,Cao cấp
10.5,95.45,110.0,Quận 12,Hiệp Thành,4.0,1,5.0,4.0,0,26/06/2024,4.0,Cao cấp
4.55,56.88,80.0,Quận 12,Tân Thới Nhất,4.0,0,4.3,2.0,1,9/8/2024,2.0,Trung cấp
4.4,77.19,57.0,Quận 12,Tân Chánh Hiệp,2.0,0,5.0,2.0,1,14/07/2024,2.0,Cao cấp
7.6,76.77,99.0,Quận 12,Thạnh Lộc,3.0,1,4.0,2.0,0,14/12/2024,3.0,Trung cấp
4.7,39.17,120.0,Quận 12,Thạnh Lộc,6.0,0,10.0,2.0,1,13/03/2024,7.0,Bình dân
6.7,97.1,69.0,Quận 12,Trung Mỹ Tây,5.0,1,4.0,4.0,0,22/07/2024,6.0,Cao cấp
3.7,51.39,72.0,Quận 12,Tân Thới Hiệp,2.0,0,4.0,5.0,1,11/8/2024,2.0,Bình dân
5.3,70.67,75.0,Quận 12,Trung Mỹ Tây,3.0,1,4.1,1.0,0,5/12/2024,2.0,Trung cấp
5.9,40.69,145.0,Quận 12,Hiệp Thành,10.0,0,5.0,3.0,1,25/01/2024,10.0,Bình dân
4.6,102.22,45.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.5,0,9/2/2024,2.0,Cao cấp
5.2,42.28,123.0,Quận 12,Tân Chánh Hiệp,3.0,0,4.0,5.0,1,25/08/2024,1.0,Bình dân
5.45,82.58,66.0,Quận 12,Thới An,4.0,0,5.0,3.0,1,18/03/2024,3.0,Cao cấp
5.5,83.33,66.0,Quận 12,Tân Thới Nhất,3.0,0,4.0,2.0,1,13/11/2024,2.0,Cao cấp
5.4,51.92,104.0,Quận 12,Thới An,3.0,0,4.0,1.0,1,30/04/2024,3.0,Bình dân
5.69,42.15,135.0,Quận 12,Hiệp Thành,1.0,1,5.0,1.0,0,11/4/2024,1.0,Bình dân
3.45,66.35,52.0,Quận 12,Hiệp Thành,3.0,1,4.0,1.0,0,31/10/2024,2.0,Trung cấp
8.7,40.65,214.0,Quận 12,Đông Hưng Thuận,4.0,1,5.0,2.0,0,1/9/2024,1.0,Bình dân
4.8,96.0,50.0,Quận 12,Hiệp Thành,5.0,0,4.0,4.5,1,25/10/2024,5.0,Cao cấp
6.0,63.16,95.0,Quận 12,Thạnh Lộc,5.0,0,4.7,3.0,1,26/02/2024,5.0,Trung cấp
4.555,91.1,50.0,Quận 12,Hiệp Thành,4.0,0,5.0,4.5,1,15/08/2024,3.0,Cao cấp
6.8,77.27,88.0,Quận 12,Thạnh Xuân,4.0,0,4.0,4.0,1,21/10/2024,5.0,Cao cấp
3.62,64.64,56.0,Quận 12,Thạnh Lộc,3.0,0,4.6,3.5,1,18/10/2024,2.0,Trung cấp
7.5,125.0,60.0,Quận 12,Thạnh Lộc,4.0,0,4.0,2.0,1,26/07/2024,5.0,VIP
7.0,29.17,240.0,Quận 12,Hiệp Thành,1.0,1,4.0,1.0,0,27/06/2024,1.0,Bình dân
8.7,40.65,214.0,Quận 12,Hiệp Thành,4.0,1,4.0,1.0,0,7/5/2024,1.0,Bình dân
3.755,58.67,64.0,Quận 12,Hiệp Thành,2.0,0,4.0,5.0,1,24/05/2024,2.0,Trung cấp
5.3,50.96,104.0,Quận 12,Trung Mỹ Tây,2.0,1,4.0,2.0,0,19/01/2024,2.0,Bình dân
3.75,78.12,48.0,Quận 12,Tân Chánh Hiệp,2.0,0,4.0,2.0,1,19/12/2024,2.0,Cao cấp
8.5,81.73,104.0,Quận 12,Tân Chánh Hiệp,6.0,1,4.0,3.0,0,18/02/2024,5.0,Trung cấp
11.0,110.0,100.0,Quận 12,Tân Thới Hiệp,4.0,1,5.0,6.0,0,31/03/2024,4.0,Cao cấp
4.6,102.22,45.0,Quận 12,Tân Chánh Hiệp,3.0,1,4.0,2.5,0,3/9/2024,2.0,Cao cấp
4.9,44.55,110.0,Quận 12,Thạnh Lộc,3.0,0,4.5,2.0,1,12/10/2024,2.0,Bình dân
3.8,63.33,60.0,Quận 12,Đông Hưng Thuận,2.0,0,6.5,3.5,1,24/08/2024,3.0,Trung cấp
4.28,53.5,80.0,Quận 12,Tân Chánh Hiệp,2.0,0,4.2,1.0,1,9/10/2024,2.0,Bình dân
10.99,109.9,100.0,Quận 12,Tân Thới Hiệp,7.0,1,13.0,5.5,0,1/4/2024,7.0,Cao cấp
7.5,93.75,80.0,Quận 12,Đông Hưng Thuận,5.0,1,5.0,4.5,0,8/1/2024,6.0,Cao cấp
24.5,76.56,320.0,Quận 12,Tân Chánh Hiệp,2.0,1,8.0,1.0,0,11/10/2024,2.0,Trung cấp
5.6,53.33,105.0,Quận 12,Thạnh Lộc,8.0,0,7.0,3.5,1,13/03/2024,6.0,Bình dân
9.2,87.62,105.0,Quận 12,Tân Thới Hiệp,3.0,1,4.0,3.0,0,17/04/2024,3.0,Cao cấp
4.25,50.6,84.0,Quận 12,Thạnh Lộc,3.0,0,4.0,2.0,1,27/01/2024,2.0,Bình dân
7.5,65.22,115.0,Quận 12,Đông Hưng Thuận,5.0,1,5.0,2.0,0,24/04/2024,5.0,Bình dân
3.85,36.67,105.0,Quận 12,Thới An,3.0,0,5.5,1.0,1,17/07/2024,3.0,Bình dân
3.75,78.12,48.0,Quận 12,Tân Chánh Hiệp,2.0,0,4.0,2.0,1,2/3/2024,2.0,Cao cấp
10.0,66.67,150.0,Quận 12,Tân Thới Hiệp,18.0,0,5.0,5.0,1,30/06/2024,19.0,Trung cấp
8.2,93.18,88.0,Quận 12,Tân Chánh Hiệp,4.0,1,4.0,4.5,0,21/06/2024,4.0,Cao cấp
4.8,51.61,93.0,Quận 12,Hiệp Thành,3.0,0,4.04,2.0,1,22/10/2024,2.0,Bình dân
3.6,72.0,50.0,Quận 12,Hiệp Thành,3.0,1,10.0,1.0,0,30/12/2024,3.0,Trung cấp
6.3,48.46,130.0,Quận 12,Đông Hưng Thuận,3.0,1,5.0,2.5,0,22/12/2024,3.0,Bình dân
4.1,71.93,57.0,Quận 12,Đông Hưng Thuận,2.0,0,4.0,2.0,1,31/01/2024,2.0,Cao cấp
12.3,61.81,199.0,Quận 12,Hiệp Thành,4.0,1,4.0,2.0,0,27/12/2024,2.0,Bình dân
3.59,71.8,50.0,Quận 12,Hiệp Thành,3.0,0,4.5,2.0,1,11/7/2024,2.0,Cao cấp
4.65,66.43,70.0,Quận 12,Thới An,3.0,1,6.0,2.0,0,1/6/2024,2.0,Trung cấp
3.82,63.67,60.0,Quận 12,Tân Chánh Hiệp,3.0,0,4.0,2.0,1,27/06/2024,2.0,Trung cấp
10.79,107.9,100.0,Quận 12,Hiệp Thành,4.0,1,4.0,3.0,0,20/12/2024,5.0,Cao cấp
4.75,74.22,64.0,Quận 12,Hiệp Thành,1.0,1,4.0,1.0,0,31/03/2024,1.0,Trung cấp
4.7,73.44,64.0,Quận 12,Đông Hưng Thuận,2.0,1,4.0,2.0,0,10/4/2024,2.0,Trung cấp
4.1,71.93,57.0,Quận 12,Đông Hưng Thuận,2.0,0,4.0,2.0,1,19/04/2024,2.0,Cao cấp
7.57,108.14,70.0,Quận 12,Tân Thới Nhất,4.0,0,4.0,5.0,1,28/04/2024,5.0,VIP
12.125,62.82,193.0,Quận 12,Tân Chánh Hiệp,3.0,1,9.5,2.0,0,21/08/2024,3.0,Bình dân
6.6,77.65,85.0,Quận 12,Tân Thới Hiệp,4.0,1,5.0,3.0,0,29/03/2024,3.0,Trung cấp
13.79,70.72,195.0,Quận 12,Trung Mỹ Tây,4.0,1,8.5,3.0,0,17/12/2024,4.0,Trung cấp
21.9,73.74,297.0,Quận 12,Thới An,5.0,1,6.0,3.5,0,27/04/2024,6.0,Trung cấp
4.95,82.5,60.0,Quận 12,Thạnh Lộc,3.0,0,6.1,3.0,1,7/8/2024,4.0,Cao cấp
6.0,51.28,117.0,Quận 12,Tân Thới Hiệp,3.0,1,4.05,3.0,0,26/01/2024,3.0,Bình dân
4.8,66.67,72.0,Quận 12,Thới An,4.0,0,4.0,4.5,1,26/08/2024,5.0,Trung cấp
3.05,63.54,48.0,Quận 12,Tân Thới Hiệp,2.0,0,4.0,2.0,1,4/8/2024,2.0,Trung cấp
